"","Ov_coeff","Ov_ic","D_competitor","S_competitor","D_family","S_family","D_genus","S_genus","dist_tax","p_distance","D_Sorg","S_Sorg","Social_org","mass_ratio","D_mass","Dmass_cat","S_mass","Smass_cat","D_diet","S_diet","diet_dist","Lon","Lat","Lat_abs","Continent","Country","Locality","Label","Samp_dur","N_statioins","Effort","Avg_dist","S_area"
"77",0.73,"0.69-0.78","Panthera tigris","Prionailurus bengalensis","Felidae","Felidae","Panthera","Prionailurus","Same_f",0.1108347375,"Solitary","Solitary","Solitary-Solitary",3.43515247942765,128800,"Large",4150,"Small-Medium","Carnivore","Carnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"78",0.83,"0.64-0.89","Panthera tigris","Ursus thibetanus","Felidae","Ursidae","Panthera","Ursus","Diff_F",0.19216233625,"Solitary","Solitary","Solitary-Solitary",0.255952819849042,128800,"Large",99714.19,"Large","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"79",0.66,"0.62-0.71","Panthera tigris","Viverra zibetha","Felidae","Viverridae","Panthera","Viverra","Diff_F",0.14804655,"Solitary","Solitary","Solitary-Solitary",2.55567572067621,128800,"Large",10000,"Medium-Large","Carnivore","Carnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"80",0.73,"0.68-0.76","Panthera tigris","Viverricula indica","Felidae","Viverridae","Panthera","Viverricula","Diff_F",0.150684973333333,"Solitary","Solitary","Solitary-Solitary",3.77326075242201,128800,"Large",2959.44,"Small-Medium","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"81",0.13,"0.10-0.31","Paradoxurus hermaphroditus","Martes flavigula","Viverridae","Mustelidae","Paradoxurus","Martes","Diff_F",0.187716865,"Solitary","Solitary","Solitary-Solitary",0.24059046491793,3180,"Small-Medium",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"82",0.92,"0.84-0.94","Paradoxurus hermaphroditus","Viverricula indica","Viverridae","Viverridae","Paradoxurus","Viverricula","Same_f",0.122741601666667,"Solitary","Solitary","Solitary-Solitary",0.0718811355438379,3180,"Small-Medium",2959.44,"Small-Medium","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"83",0.14,"0.10-0.25","Prionailurus bengalensis","Herpestes auropunctatus","Felidae","Herpestidae","Prionailurus","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.14981229833139,4150,"Small-Medium",483.5,"Small","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"84",0.1,"0.08-0.23","Prionailurus bengalensis","Herpestes edwardsii","Felidae","Herpestidae","Prionailurus","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.41514016459343,4150,"Small-Medium",1008,"Small","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"85",0.16,"0.15-0.26","Prionailurus bengalensis","Herpestes urva","Felidae","Herpestidae","Prionailurus","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.669950838160766,4150,"Small-Medium",2123.695,"Small-Medium","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"86",0.16,"0.11-0.33","Prionailurus bengalensis","Martes flavigula","Felidae","Mustelidae","Prionailurus","Martes","Diff_F",0.181713445,"Solitary","Solitary","Solitary-Solitary",0.506817602368452,4150,"Small-Medium",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"87",0.88,"0.82-0.93","Prionailurus bengalensis","Paradoxurus hermaphroditus","Felidae","Viverridae","Prionailurus","Paradoxurus","Diff_F",0.1459193375,"Solitary","Solitary","Solitary-Solitary",0.266227137450522,4150,"Small-Medium",3180,"Small-Medium","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"88",0.89,"0.83-0.93","Prionailurus bengalensis","Viverricula indica","Felidae","Viverridae","Prionailurus","Viverricula","Diff_F",0.138413771666667,"Solitary","Solitary","Solitary-Solitary",0.338108272994359,4150,"Small-Medium",2959.44,"Small-Medium","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"89",0.48,"0.36-0.64","Ursus thibetanus","Cuon alpinus","Ursidae","Canidae","Ursus","Cuon","Diff_F",0.19046153,"Solitary","Social","Solitary-Social",1.84546762854957,99714.19,"Large",15750,"Large","Omnivore","Carnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"90",0.51,"0.35-0.58","Ursus thibetanus","Herpestes auropunctatus","Ursidae","Herpestidae","Ursus","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",5.32901195791,99714.19,"Large",483.5,"Small","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"91",0.43,"0.30-0.64","Ursus thibetanus","Herpestes edwardsii","Ursidae","Herpestidae","Ursus","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",4.59433982417203,99714.19,"Large",1008,"Small","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"92",0.55,"0.41-0.70","Ursus thibetanus","Herpestes urva","Ursidae","Herpestidae","Ursus","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",3.84915049773937,99714.19,"Large",2123.695,"Small-Medium","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"93",0.55,"0.37-0.73","Ursus thibetanus","Martes flavigula","Ursidae","Mustelidae","Ursus","Martes","Diff_F",0.179646195,"Solitary","Solitary","Solitary-Solitary",3.68601726194706,99714.19,"Large",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"94",0.73,"0.49-0.83","Ursus thibetanus","Neofelis nebulosa","Ursidae","Felidae","Ursus","Neofelis","Diff_F",0.191793955,"Solitary","Solitary","Solitary-Solitary",1.63189352825151,99714.19,"Large",19500,"Large","Omnivore","Carnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"95",0.86,"0.68-0.91","Ursus thibetanus","Panthera pardus","Ursidae","Felidae","Ursus","Panthera","Diff_F",0.18769569,"Solitary","Solitary","Solitary-Solitary",0.630602080438208,99714.19,"Large",53074.995,"Large","Omnivore","Carnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"96",0.58,"0.44-0.72","Ursus thibetanus","Paradoxurus hermaphroditus","Ursidae","Viverridae","Ursus","Paradoxurus","Diff_F",0.18803818125,"Solitary","Solitary","Solitary-Solitary",3.44542679702913,99714.19,"Large",3180,"Small-Medium","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"97",0.6,"0.46-0.74","Ursus thibetanus","Prionailurus bengalensis","Ursidae","Felidae","Ursus","Prionailurus","Diff_F",0.18506306125,"Solitary","Solitary","Solitary-Solitary",3.1791996595786,99714.19,"Large",4150,"Small-Medium","Omnivore","Carnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"98",0.53,"0.40-0.69","Ursus thibetanus","Viverra zibetha","Ursidae","Viverridae","Ursus","Viverra","Diff_F",0.1817899875,"Solitary","Solitary","Solitary-Solitary",2.29972290082717,99714.19,"Large",10000,"Medium-Large","Omnivore","Carnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"99",0.6,"0.45-0.73","Ursus thibetanus","Viverricula indica","Ursidae","Viverridae","Ursus","Viverricula","Diff_F",0.180999533333333,"Solitary","Solitary","Solitary-Solitary",3.51730793257296,99714.19,"Large",2959.44,"Small-Medium","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"100",0.09,"0.06-0.20","Viverra zibetha","Herpestes auropunctatus","Viverridae","Herpestidae","Viverra","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",3.02928905708283,10000,"Medium-Large",483.5,"Small","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"101",0.06,"0.05-0.18","Viverra zibetha","Herpestes edwardsii","Viverridae","Herpestidae","Viverra","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.29461692334487,10000,"Medium-Large",1008,"Small","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"102",0.1,"0.10-0.19","Viverra zibetha","Herpestes urva","Viverridae","Herpestidae","Viverra","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.5494275969122,10000,"Medium-Large",2123.695,"Small-Medium","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"103",0.1,"0.07-0.26","Viverra zibetha","Martes flavigula","Viverridae","Mustelidae","Viverra","Martes","Diff_F",0.1821087,"Solitary","Solitary","Solitary-Solitary",1.38629436111989,10000,"Medium-Large",2500,"Small-Medium","Carnivore","Carnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"104",0.87,"0.80-0.91","Viverra zibetha","Paradoxurus hermaphroditus","Viverridae","Viverridae","Viverra","Paradoxurus","Same_f",0.1255471,"Solitary","Solitary","Solitary-Solitary",1.14570389620196,10000,"Medium-Large",3180,"Small-Medium","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"105",0.88,"0.83-0.93","Viverra zibetha","Prionailurus bengalensis","Viverridae","Felidae","Viverra","Prionailurus","Diff_F",0.13753755,"Solitary","Solitary","Solitary-Solitary",0.879476758751439,10000,"Medium-Large",4150,"Small-Medium","Carnivore","Carnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"106",0.84,"0.79-0.90","Viverra zibetha","Viverricula indica","Viverridae","Viverridae","Viverra","Viverricula","Same_f",0.101632513333333,"Solitary","Solitary","Solitary-Solitary",1.2175850317458,10000,"Medium-Large",2959.44,"Small-Medium","Carnivore","Omnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"107",0.12,"0.08-0.23","Viverricula indica","Herpestes auropunctatus","Viverridae","Herpestidae","Viverricula","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.81170402533704,2959.44,"Small-Medium",483.5,"Small","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"108",0.09,"0.06-0.21","Viverricula indica","Herpestes edwardsii","Viverridae","Herpestidae","Viverricula","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.07703189159907,2959.44,"Small-Medium",1008,"Small","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"109",0.15,"0.14-0.25","Viverricula indica","Herpestes urva","Viverridae","Herpestidae","Viverricula","Herpestes","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.331842565166407,2959.44,"Small-Medium",2123.695,"Small-Medium","Omnivore","Omnivore","Same_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"110",0.14,"0.10-0.32","Viverricula indica","Martes flavigula","Viverridae","Mustelidae","Viverricula","Martes","Diff_F",0.181926646666667,"Solitary","Solitary","Solitary-Solitary",0.168709329374093,2959.44,"Small-Medium",2500,"Small-Medium","Omnivore","Carnivore","Diff_diet",90.8,26.65,26.65,"Asia","India","MNP","Bhatt_2021",16,475,24865,"1.5",270
"111",0.66,"0.60-0.72","Urocyon littoralis","Spilogale gracilis","Canidae","Mephitidae","Urocyon","Spilogale","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.13646779600965,1906.835,"Small",612,"Small","Omnivore","Omnivore","Same_diet",-119.7957,33.9956,33.9956,"Central/North America","United States","Santa Cruz Island","Bolas_2022",NA,30,4230,"0.5",247
"112",0.55,"0.49-0.62","Urocyon littoralis","Spilogale gracilis","Canidae","Mephitidae","Urocyon","Spilogale","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",1.13646779600965,1906.835,"Small",612,"Small","Omnivore","Omnivore","Same_diet",-120.1125,33.9639,33.9639,"Central/North America","United States","Santa Rosa Island","Bolas_2022",NA,30,5520,"0.5",217
"113",0.66,"0,577-0,739","Panthera onca","Canis latrans","Felidae","Canidae","Panthera","Canis","Diff_F",0.185684995,"Solitary","Solitary","Solitary-Solitary",1.99386886599684,81150,"Large",11050,"Medium-Large","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"114",0.66,"0.578-0.741","Panthera onca","Canis latrans","Felidae","Canidae","Panthera","Canis","Diff_F",0.185684995,"Solitary","Solitary","Solitary-Solitary",1.99386886599684,81150,"Large",11050,"Medium-Large","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"115",0.896,"0,806-0,921","Puma concolor","Canis latrans","Felidae","Canidae","Puma","Canis","Diff_F",0.18174236,"Solitary","Solitary","Solitary-Solitary",1.46877058294413,48000,"Large",11050,"Medium-Large","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"116",0.896,"0.869-0.922","Puma concolor","Canis latrans","Felidae","Canidae","Puma","Canis","Diff_F",0.18174236,"Solitary","Solitary","Solitary-Solitary",1.46877058294413,48000,"Large",11050,"Medium-Large","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"117",0.688,"0.644-0.736","Puma concolor","Conepatus semistriatus","Felidae","Mephitidae","Puma","Conepatus","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",3.40202897734201,48000,"Large",1598.67,"Small","Carnivore","Insectivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"118",0.393,"0.349-0.438","Canis latrans","Eira barbara","Canidae","Mustelidae","Canis","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.982945517870717,11050,"Medium-Large",4134.99,"Small-Medium","Omnivore","Omnivore","Same_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"119",0.396,"0.353-0.441","Canis latrans","Eira barbara","Canidae","Mustelidae","Canis","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.982945517870717,11050,"Medium-Large",4134.99,"Small-Medium","Omnivore","Omnivore","Same_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"120",0.817,"0.684-0.927","Herpailurus yagouaroundi","Eira barbara","Felidae","Mustelidae","Herpailurus","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.526425238962269,7000,"Medium-Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"121",0.829,"0.696-0.937","Herpailurus yagouaroundi","Eira barbara","Felidae","Mustelidae","Herpailurus","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.526425238962269,7000,"Medium-Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"122",0.283,"0.237-0.334","Leopardus pardalis","Eira barbara","Felidae","Mustelidae","Leopardus","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.931890347070433,10500,"Medium-Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"123",0.291,"0.245-0.340","Leopardus pardalis","Eira barbara","Felidae","Mustelidae","Leopardus","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",0.931890347070433,10500,"Medium-Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"124",0.697,"0,609-0,785","Panthera onca","Eira barbara","Felidae","Mustelidae","Panthera","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.97681438386756,81150,"Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"125",0.696,"0.607-0.781","Panthera onca","Eira barbara","Felidae","Mustelidae","Panthera","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.97681438386756,81150,"Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"126",0.487,"0,439-0,540","Puma concolor","Eira barbara","Felidae","Mustelidae","Puma","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.45171610081485,48000,"Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"127",0.489,"0.441-0.538","Puma concolor","Eira barbara","Felidae","Mustelidae","Puma","Eira","Diff_F",NA,"Solitary","Solitary","Solitary-Solitary",2.45171610081485,48000,"Large",4134.99,"Small-Medium","Carnivore","Omnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"128",0.503,"0.358-0.656","Canis latrans","Herpailurus yagouaroundi","Canidae","Felidae","Canis","Herpailurus","Diff_F",0.18059836,"Solitary","Solitary","Solitary-Solitary",0.456520278908448,11050,"Medium-Large",7000,"Medium-Large","Omnivore","Carnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"129",0.503,"0.368-0.662","Canis latrans","Herpailurus yagouaroundi","Canidae","Felidae","Canis","Herpailurus","Diff_F",0.18059836,"Solitary","Solitary","Solitary-Solitary",0.456520278908448,11050,"Medium-Large",7000,"Medium-Large","Omnivore","Carnivore","Diff_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"130",0.4,"0.254-0.550","Leopardus pardalis","Herpailurus yagouaroundi","Felidae","Felidae","Leopardus","Herpailurus","Same_f",0.09806851,"Solitary","Solitary","Solitary-Solitary",0.405465108108164,10500,"Medium-Large",7000,"Medium-Large","Carnivore","Carnivore","Same_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"131",0.4,"0.262-0.552","Leopardus pardalis","Herpailurus yagouaroundi","Felidae","Felidae","Leopardus","Herpailurus","Same_f",0.09806851,"Solitary","Solitary","Solitary-Solitary",0.405465108108164,10500,"Medium-Large",7000,"Medium-Large","Carnivore","Carnivore","Same_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
"132",0.78,"0,649-0,915","Panthera onca","Herpailurus yagouaroundi","Felidae","Felidae","Panthera","Herpailurus","Same_f",0.110391895,"Solitary","Solitary","Solitary-Solitary",2.45038914490529,81150,"Large",7000,"Medium-Large","Carnivore","Carnivore","Same_diet",-83.769733,9.637535,9.637535,"Central/North America","Costa Rica","Bo_General","Botts_2020",109.57,94,59919,"1.5",NA
